Average rainfall,x,y,address
4.256661681,93.25,26.75,"NH15, Biswanath, Sonitpur District, Assam, 784184, India"
3.896618115,93.5,26.75,"Bokakhat, Golaghat District, Assam, India"
3.360260012,93.75,26.75,"Bokakhat, Golaghat District, Assam, India"
3.427424931,94,26.75,"Dergaon, Golaghat District, Assam, India"
4.353578398,94.25,26.75,"Jorhat, Jorhat East, Jorhat District, Assam, 785010, India"
4.347427089,94.5,26.75,"Teok, Jorhat District, Assam, 785636, India"
4.439983405,94.75,26.75,"Namsang, Longleng District, Nagaland, India"
4.392833624,95,26.75,"Mon, Mon Sadar, Mon District, Nagaland, 798621, India"
4.462134052,95.25,26.75,"Bonia, Pangchao SDO, Longding District, Arunachal Pradesh, India"
0.543236722,70,26.5,"سندھ, پاکستان"
0.619695061,70.25,26.5,"Jaisalmer Tehsil, Jaisalmer District, Rajasthan, India"
0.655962946,70.5,26.5,"Hatar, Jaisalmer Tehsil, Jaisalmer District, Rajasthan, India"
0.906408848,70.75,26.5,"Fatehgarh Tehsil, Jaisalmer District, Rajasthan, 345027, India"
0.901450684,71,26.5,"Megha, Fatehgarh Tehsil, Jaisalmer District, Rajasthan, India"
0.865317532,71.25,26.5,"Ranchhor Ki Dhani, Fatehgarh Tehsil, Jaisalmer District, Rajasthan, India"
0.851074965,71.5,26.5,"Ola, Pokaran Tehsil, Jaisalmer District, Rajasthan, India"
1.016153826,71.75,26.5,"Shiv Nagar, Bhaniyana Tehsil, Jaisalmer District, Rajasthan, India"
1.097641912,72,26.5,"Garhi Champawat, Bhaniyana Tehsil, Jaisalmer District, Rajasthan, India"
1.121022388,72.25,26.5,"Solkiya Tala, Shergarh Tehsil, Jodhpur District, Rajasthan, India"
0.996918665,72.5,26.5,"Balesar Tehsil, Jodhpur District, Rajasthan, India"
0.794905408,72.75,26.5,"Sant Sri Nimbaram Nagar, Tinwari Tehsil, Jodhpur District, Rajasthan, India"
0.686151488,73,26.5,"Jat Raikon ki DHani, Mathaniya, Tinwari Tehsil, Jodhpur District, Rajasthan, 342305, India"
0.973526784,73.25,26.5,"Borvi Khurd, Borvi Kalan, Baori Tehsil, Jodhpur District, Rajasthan, India"
1.328927175,73.5,26.5,"Kuri, Bhopalgarh Tehsil, Jodhpur District, Rajasthan, 342606, India"
2.1830014,73.75,26.5,"Ghodawat, Bhopalgarh Tehsil, Jodhpur District, Rajasthan, 342604, India"
2.350815373,74,26.5,"Riyan Badi Tehsil, Nagaur District, Rajasthan, India"
1.890657674,74.25,26.5,"Akhawas, Riyan Badi Tehsil, Nagaur District, Rajasthan, 341513, India"
1.963167916,74.5,26.5,"Tilora, Pushkar Tehsil, Ajmer District, Rajasthan, 305022, India"
0.993824546,74.75,26.5,"Bhoodol, Ajmer Tehsil, Ajmer District, Rajasthan, India"
1.296538554,75,26.5,"Dholpuriya, Arain Tehsil, Ajmer District, Rajasthan, India"
2.222967229,75.25,26.5,"Sursagar, Tundera, Malpura Tehsil, Tonk District, Rajasthan, India"
2.318770633,75.5,26.5,"Nainsiya, Gadura, Phagi Tehsil, Jaipur District, Rajasthan, India"
2.089725709,75.75,26.5,"Nohara, Phagi Tehsil, Jaipur District, Rajasthan, India"
2.215777594,76,26.5,"NH23, Bhurtiya, Kareda Bujurg, Niwai Tehsil, Tonk District, Rajasthan, India"
1.926324016,76.25,26.5,"Bar Ka Para, Lalsot Tehsil, Dausa District, Rajasthan, India"
1.97333969,76.5,26.5,"Nagarhera, Kherli, Bamanwas Tehsil, Sawai Madhopur District, Rajasthan, India"
2.419064536,76.75,26.5,"NH23, Gangapur, Gangapur Tehsil, Sawai Madhopur District, Rajasthan, 322200, India"
2.692298795,77,26.5,"Rajpur, Govindpura, Karauli Tehsil, Karauli District, Rajasthan, 322241, India"
2.382124952,77.25,26.5,"Viloni, Sarmathura Tehsil, Dhaulpur District, Rajasthan, India"
2.315581814,77.5,26.5,"MDR3A, Dompura, Sarmathura Tehsil, Dhaulpur District, Rajasthan, India"
1.963886216,77.75,26.5,"Bindwa, Chatapura, Joura Tahsil, Morena District, Madhya Pradesh, India"
2.187445199,78,26.5,"Morena, Morena Nagar Tahsil, Morena District, Madhya Pradesh, 476001, India"
2.71219796,78.25,26.5,"Bara, Gohad Tahsil, Bhind District, Madhya Pradesh, India"
2.697193138,78.5,26.5,"Vijaipura, Sondha, Gormi Tahsil, Bhind District, Madhya Pradesh, India"
2.178871634,78.75,26.5,"Gullan Ka Pura, Bijpuri, Bhind Tahsil, Bhind District, Madhya Pradesh, 477001, India"
1.959400198,79,26.5,"Daloyan Ka Pura, Ishwari, Bhind Tahsil, Bhind District, Madhya Pradesh, 477331, India"
2.314571022,79.25,26.5,"Bareh, Chakarnagar, Etawah District, Uttar Pradesh, India"
1.10226503,79.5,26.5,"Auraiya, Auraiya District, Uttar Pradesh, 206122, India"
0.741002828,79.75,26.5,"Derapur, Kanpur Dehat District, Uttar Pradesh, India"
2.421671254,80,26.5,"Akbarpur, Kanpur Dehat District, Uttar Pradesh, India"
2.680584253,80.25,26.5,"Kanpur, Kanpur Nagar District, Uttar Pradesh, 208012, India"
1.587071211,80.5,26.5,"Unnao, Unnao District, Uttar Pradesh, 209800, India"
1.191892725,80.75,26.5,"Purwa, Unnao District, Uttar Pradesh, 209821, India"
2.535000552,81,26.5,"Maharajganj, Raebareli District, Uttar Pradesh, India"
2.995181767,81.25,26.5,"Maharajganj, Raebareli District, Uttar Pradesh, India"
1.964456169,81.5,26.5,"Inhauna, Tiloi, Amethi District, Uttar Pradesh, 229801, India"
1.580281631,81.75,26.5,"NH330A, हलियापुर, Musafirkhana, Amethi District, Uttar Pradesh, 227815, India"
2.586169643,82,26.5,"Bikapur, Ayodhya District, Uttar Pradesh, 224207, India"
2.635596942,82.25,26.5,"Lawtan Lal Ka Pura, Jana, Bikapur, Ayodhya District, Uttar Pradesh, 224205, India"
2.698987706,82.5,26.5,"Amsin to Akbarpur Road, Akbarpur, Ambedkar Nagar District, Uttar Pradesh, 224122, India"
3.509229994,82.75,26.5,"Tanda, Ambedkar Nagar District, Uttar Pradesh, India"
3.939430498,83,26.5,"Ghanghata, Sant Kabir Nagar District, Uttar Pradesh, 272301, India"
3.886091632,83.25,26.5,"Harraydar/Harraydan, Khajni, Gorakhpur District, Uttar Pradesh, 273213, India"
3.146976264,83.5,26.5,"Chauri Chaura, Gorakhpur District, Uttar Pradesh, India"
4.274717501,83.75,26.5,"Deoria, Deoria District, Uttar Pradesh, 274001, India"
4.356180314,84,26.5,"Bijaipur, Gopalganj District, Bihar, 841508, India"
4.681318456,84.25,26.5,"Kuchaikote, Gopalganj District, Bihar, India"
4.733368859,84.5,26.5,"Gopalganj, Gopalganj District, Bihar, 841428, India"
4.469482827,84.75,26.5,"Sangrampur, East Champaran District, Bihar, 841406, India"
2.683385714,85,26.5,"Chakia(Pipra), East Champaran District, Bihar, India"
4.200662486,85.25,26.5,"NH227, Dumri Katsari, Sheohar District, Bihar, India"
4.463100144,85.5,26.5,"Runisaidpur, Sitamarhi District, Bihar, India"
7.435833388,85.75,26.5,"Pupri, Sitamarhi District, Bihar, 843319, India"
5.847135217,86,26.5,"Basopatti, Madhubani District, Bihar, 847230, India"
4.332247872,86.25,26.5,"Babubarhi, Madhubani District, Bihar, 854330, India"
5.501609624,86.5,26.5,"Laukaha, Madhubani District, Bihar, 847421, India"
5.951346394,86.75,26.5,"Kunauli Road(Way To Rajbiraj), Bishnupur-06, वीरपुर, Bishnupur, सप्तरी, मधेश प्रदेश, 54600, नेपाल"
6.375891088,87,26.5,"Mohanpur, Basantpur, Supaul District, Bihar, India"
5.257323627,87.25,26.5,"Duhabi-12, Miyatol, Duhabi, सुनसरी, कोशी प्रदेश, नेपाल"
5.766813253,87.5,26.5,"Rangeli-09, द्र्बेश, Rangeli, मोरङ, कोशी प्रदेश, नेपाल"
6.664464663,87.75,26.5,"Gauradaha-09, Gauradaha, झापा जिल्ला, कोशी प्रदेश, नेपाल"
8.09273191,88,26.5,"Haldibari-04, Haldibari, झापा जिल्ला, कोशी प्रदेश, नेपाल"
7.613034582,88.25,26.5,"Siliguri Subdivsion, Darjeeling District, West Bengal, India"
7.179966725,88.5,26.5,"তেঁতুলিয়া উপজেলা, পঞ্চগড় জেলা, রংপুর বিভাগ, বাংলাদেশ"
8.479972779,88.75,26.5,"Dinbazar, Jalpaiguri, Jalpaiguri District, West Bengal, 735101, India"
8.233845149,89,26.5,"Mekliganj, Cooch Behar District, West Bengal, India"
11.06443716,89.25,26.5,"Falakata,5mile, Falakata, Alipurduar District, West Bengal, 735211, India"
9.024129007,89.5,26.5,"Alipurduar, Alipurduar - I, Alipurduar District, West Bengal, 736121, India"
8.590745104,89.75,26.5,"Kamakhyaguri, Kumargram, Alipurduar District, West Bengal, 736202, India"
7.035117204,90,26.5,"Gossaigaon (Pt), Kokrajhar District, Assam, India"
6.063091067,90.25,26.5,"Patgaon, Kokrajhar, Kokrajhar District, Assam, 783346, India"
6.647351344,90.5,26.5,"Kajalgaon, Sidli (Pt), Chirang District, Assam, 783385, India"
6.211131944,90.75,26.5,"Bijni, Bijni (Pt), Chirang District, Assam, India"
4.590889214,91,26.5,"Sarupeta (Pt), Barpeta District, Assam, 781315, India"
4.324589918,91.25,26.5,"Pathsala, Bajali (Pt), Barpeta District, Assam, 781325, India"
3.847744359,91.5,26.5,"Ghograpar (Pt), Nalbari District, Assam, India"
3.404984775,91.75,26.5,"Goreswar, Goreswar (Pt), Baksa District, Assam, 781366, India"
3.659597548,92,26.5,"Mangaldoi (Pt), Darrang District, Assam, 784529, India"
3.635588229,92.25,26.5,"Dalgoan, Dalgaon (Pt), Darrang District, Assam, 784116, India"
4.234482872,92.5,26.5,"Dhing, Nagaon District, Assam, India"
4.154371973,92.75,26.5,"Rupahi, Nagaon District, Assam, India"
3.447005837,93,26.5,"Kaliabor, Nagaon District, Assam, India"
3.515342953,93.25,26.5,"Phuloni, Karbi Anglong District, Assam, India"
3.92214377,93.5,26.5,"Silonijan, Karbi Anglong District, Assam, India"
3.567690506,93.75,26.5,"Silonijan, Karbi Anglong District, Assam, India"
3.771094289,94,26.5,"Bengenakhowa, ARENGAPARA, Golaghat, Golaghat District, Assam, 785702, India"
3.47460242,94.25,26.5,"Changpang, Wokha District, Nagaland, India"
3.421210709,94.5,26.5,"Mongchem, Alongkima, Mokokchung District, Nagaland, 798604, India"
3.607439327,94.75,26.5,"Yaong, Longleng, Longleng District, Nagaland, 798625, India"
3.8100736,95,26.5,"Yei, Mopong, Mon District, Nagaland, 798603, India"
0.589501058,70,26.25,"سندھ, پاکستان"
0.621774515,70.25,26.25,"Jaisalmer Tehsil, Jaisalmer District, Rajasthan, India"
0.684977543,70.5,26.25,"Fatehgarh Tehsil, Jaisalmer District, Rajasthan, 345027, India"
0.798020282,70.75,26.25,"Baiya, Fatehgarh Tehsil, Jaisalmer District, Rajasthan, India"
0.738657835,71,26.25,"Barsinga, Sheo Tehsil, Barmer District, Rajasthan, India"
0.650457814,71.25,26.25,"Gunga, Sheo Tehsil, Barmer District, Rajasthan, 344701, India"
0.655819152,71.5,26.25,"Saro Ki Dhani, Chak Mokhab, Sheo Tehsil, Barmer District, Rajasthan, India"
0.706780298,71.75,26.25,"Swau Bari, Gira Tehsil, Barmer District, Rajasthan, India"
0.952900673,72,26.25,"Kharda Bhartsingh, Gira Tehsil, Barmer District, Rajasthan, India"
1.143833442,72.25,26.25,"Shergarh Tehsil, Jodhpur District, Rajasthan, India"
0.886769122,72.5,26.25,"Pachpadra Tehsil, Barmer District, Rajasthan, India"
0.644557319,72.75,26.25,"Gula Ki Dhani, Joliyali, Jodhpur Tehsil, Jodhpur District, Rajasthan, India"
0.613125188,73,26.25,"Jodhpur, Jodhpur Tehsil, Jodhpur District, Rajasthan, 342008, India"
0.989327939,73.25,26.25,"Doliya, Jodhpur Tehsil, Jodhpur District, Rajasthan, India"
1.686170948,73.5,26.25,"Kaparda, Bilara Tehsil, Jodhpur District, Rajasthan, India"
1.716735169,73.75,26.25,"Kalauna, Bilara Tehsil, Jodhpur District, Rajasthan, India"
1.698759764,74,26.25,"Pipliya, Jaitaran Tehsil, Pali District, Rajasthan, 306709, India"
1.669274012,74.25,26.25,"Ramgarh, Raipur Tehsil, Pali District, Rajasthan, India"
1.682615765,74.5,26.25,"Lamana, Peesangan Tehsil, Ajmer District, Rajasthan, 305202, India"
1.511520682,74.75,26.25,"Mangari, Nasirabad Tehsil, Ajmer District, Rajasthan, 305600, India"
1.487901865,75,26.25,"Dhigariya, Arain Tehsil, Ajmer District, Rajasthan, India"
1.981663551,75.25,26.25,"Dheebru, Lamya Joonardar, Malpura Tehsil, Tonk District, Rajasthan, 304503, India"
2.295056329,75.5,26.25,"Doongri Kalan, Malpura Tehsil, Tonk District, Rajasthan, 304501, India"
2.345882042,75.75,26.25,"Mawasipura, Peeplu Tehsil, Tonk District, Rajasthan, India"
2.804115932,76,26.25,"Siras, Tonk Tehsil, Tonk District, Rajasthan, India"
2.872053511,76.25,26.25,"Hindupura, Bonli Tehsil, Sawai Madhopur District, Rajasthan, India"
2.743543884,76.5,26.25,"SH1A, Barh Bichchhi Dona, Peelwa Nadi, Malarna Doongar Tehsil, Sawai Madhopur District, Rajasthan, 322028, India"
2.568337071,76.75,26.25,"Adel, Amargarh, Sapotra Tehsil, Karauli District, Rajasthan, 322218, India"
3.043125884,77,26.25,"Rahir, Sapotra Tehsil, Karauli District, Rajasthan, India"
2.804457492,77.25,26.25,"Sejapura, Sabalgarh Tahsil, Morena District, Madhya Pradesh, India"
2.141699111,77.5,26.25,"Mahewa, Saipura, Kailaras Tahsil, Morena District, Madhya Pradesh, India"
1.948127298,77.75,26.25,"Tiktoli Dumdar, Joura Tahsil, Morena District, Madhya Pradesh, India"
2.327500362,78,26.25,"Kaitha, Gwalior Tahsil, Gwalior District, Madhya Pradesh, India"
2.705579388,78.25,26.25,"Kheriya Modi, Murar Tahsil, Gwalior District, Madhya Pradesh, 474020, India"
2.397393599,78.5,26.25,"Bilara, Tansen Tahsil, Gwalior District, Madhya Pradesh, India"
2.706251928,78.75,26.25,"Meoli, Seondha Tahsil, Datia District, Madhya Pradesh, India"
1.820484189,79,26.25,"Julli Ka Pura, Kunwarpura No1, Mihona Tahsil, Bhind District, Madhya Pradesh, India"
1.83155163,79.25,26.25,"Madhogarh, Jalaun District, Uttar Pradesh, India"
2.604092441,79.5,26.25,"MDR23B, Kalpi, Jalaun District, Uttar Pradesh, 285130, India"
1.105802781,79.75,26.25,"NH519, Rajpur, Sikandra, Kanpur Dehat District, Uttar Pradesh, 209115, India"
1.435984731,80,26.25,"Bhognipur, Kanpur Dehat District, Uttar Pradesh, India"
2.464357408,80.25,26.25,"Ghatampur, Kanpur Nagar District, Uttar Pradesh, India"
2.255977514,80.5,26.25,"Kanpur, Kanpur Nagar District, Uttar Pradesh, India"
2.631532724,80.75,26.25,"Bighapur, Unnao District, Uttar Pradesh, India"
3.221403561,81,26.25,"Raebareli, Raebareli District, Uttar Pradesh, 229122, India"
2.501148828,81.25,26.25,"Raebareli, Raebareli District, Uttar Pradesh, 229001, India"
1.660377968,81.5,26.25,"Tiloi, Amethi District, Uttar Pradesh, India"
3.424618269,81.75,26.25,"Gauriganj, Amethi District, Uttar Pradesh, 227409, India"
3.154000151,82,26.25,"Sultanpur, Sultanpur District, Uttar Pradesh, 228001, India"
2.506612326,82.25,26.25,"Jaisinghpur, Sultanpur District, Uttar Pradesh, 228120, India"
1.9555223,82.5,26.25,"Hamjapur Road, Kadipur, Sultanpur District, Uttar Pradesh, 228131, India"
3.141065921,82.75,26.25,"Jalalpur, Ambedkar Nagar District, Uttar Pradesh, 224149, India"
3.718550318,83,26.25,"Burhanpur, Azamgarh District, Uttar Pradesh, 276142, India"
2.458489126,83.25,26.25,"Sagri, Azamgarh District, Uttar Pradesh, 276121, India"
4.055038956,83.5,26.25,"Dohrighat, Ghosi, Mau District, Uttar Pradesh, 275303, India"
4.385529799,83.75,26.25,"Madhuban, Mau District, Uttar Pradesh, India"
3.953665115,84,26.25,"Bhatpar Rani, Deoria District, Uttar Pradesh, 274506, India"
4.30208927,84.25,26.25,"Siwan, Siwan District, Bihar, 841226, India"
4.329989419,84.5,26.25,"Barharia, Siwan District, Bihar, India"
5.054372834,84.75,26.25,"Baikunthpur, Gopalganj District, Bihar, India"
4.826680753,85,26.25,"Sahebganj, Muzaffarpur District, Bihar, 843106, India"
4.793950505,85.25,26.25,"Minapur, Muzaffarpur District, Bihar, 843130, India"
4.733577305,85.5,26.25,"SubCentre, Simri Basant, MDR, Bochaha, Muzaffarpur District, Bihar, 843103, India"
5.273571239,85.75,26.25,"Singhwara, Darbhanga District, Bihar, 847104, India"
5.420344956,86,26.25,"Darbhanga, Darbhanga District, Bihar, 846004, India"
4.900982885,86.25,26.25,"Jhanjharpur, Madhubani District, Bihar, 847407, India"
4.853601293,86.5,26.25,"Ghoghardiha, Madhubani District, Bihar, India"
6.017246563,86.75,26.25,"Kishanpur, Supaul District, Bihar, 847452, India"
6.889073637,87,26.25,"Chhatapur, Supaul District, Bihar, India"
4.560901095,87.25,26.25,"Forbesganj, Araria District, Bihar, 854318, India"
6.364546619,87.5,26.25,"Araria, Araria District, Bihar, 855101, India"
6.528847902,87.75,26.25,"Bahadurganj, Kishanganj District, Bihar, 855115, India"
6.902541074,88,26.25,"Thakurganj, Kishanganj District, Bihar, India"
7.384187254,88.25,26.25,"Matikunda, Islampur, Uttar Dinajpur District, West Bengal, India"
7.806365445,88.75,26.25,"দেবীগঞ্জ উপজেলা, পঞ্চগড় জেলা, রংপুর বিভাগ, বাংলাদেশ"
8.438388219,89,26.25,"Kuchlibari, Cooch Behar District, West Bengal, India"
7.841747792,89.25,26.25,"Mathabhanga - I, Cooch Behar District, West Bengal, India"
7.87524185,89.5,26.25,"Cooch Behar - I, Cooch Behar District, West Bengal, India"
7.869317131,89.75,26.25,"Tufanganj - I, Agamoni, Dhubri District, Assam, 783335, India"
5.646711568,90,26.25,"Bagribari (Pt), Kokrajhar District, Assam, India"
5.712925649,90.25,26.25,"NH17, Bilasipara, Bilasipara Pt, Dhubri District, Assam, 783348, India"
6.255534507,90.5,26.25,"Boitamari, Bongaigaon District, Assam, India"
6.193365055,90.75,26.25,"Kalgachia, Barpeta District, Assam, India"
3.954064184,91,26.25,"Baghbor, Barpeta District, Assam, 781308, India"
3.571191252,91.25,26.25,"Barkhetri, Nalbari District, Assam, India"
4.190490613,91.5,26.25,"Hajo, Kamrup District, Assam, 781102, India"
2.869938589,91.75,26.25,"North Guwahati (Pt), Kamrup District, Assam, 781030, India"
2.643846641,92,26.25,"Sanaka, Mayong, Marigaon District, Assam, India"
2.315555329,92.25,26.25,"Mayong, Marigaon District, Assam, India"
4.03395654,92.5,26.25,"Baropujia, Raha, Nagaon District, Assam, 782103, India"
4.034504958,92.75,26.25,"Nagaon, Nagaon District, Assam, India"
3.123787894,93,26.25,"Dengaon, Phuloni, Karbi Anglong District, Assam, India"
2.498080503,93.25,26.25,"Phuloni, Karbi Anglong District, Assam, India"
2.359645082,93.5,26.25,"Silonijan, Karbi Anglong District, Assam, India"
2.942450353,93.75,26.25,"Silonijan, Karbi Anglong District, Assam, India"
3.18308575,94,26.25,"Telishal, Golaghat, Golaghat District, Assam, India"
3.059514567,94.25,26.25,"Sanis, Wokha District, Nagaland, 797100, India"
3.055618217,94.5,26.25,"Akuluto, Zünheboto District, Nagaland, 798619, India"
3.067755695,94.75,26.25,"Longkhim, Tuensang District, Nagaland, India"
3.039346057,95,26.25,"Yimpang, Noklak, Noklak District, Nagaland, India"
0.78271128,70,26,"سندھ, پاکستان"
0.779600604,70.25,26,"Gadraroad Tehsil, Barmer District, Rajasthan, India"
0.811245848,70.5,26,"Gadraroad Tehsil, Barmer District, Rajasthan, India"
0.747989593,70.75,26,"Gadraroad Tehsil, Barmer District, Rajasthan, India"
0.614836375,71,26,"Gadraroad Tehsil, Barmer District, Rajasthan, India"
0.588127426,71.25,26,"Sheo Tehsil, Barmer District, Rajasthan, India"
0.569025717,71.5,26,"Bheemra, Baytoo Tehsil, Barmer District, Rajasthan, 344035, India"
0.566537886,71.75,26,"Dabliya, Koloo, Baytoo Tehsil, Barmer District, Rajasthan, India"
0.614049007,72,26,"Gira Tehsil, Barmer District, Rajasthan, 344037, India"
0.698156301,72.25,26,"Pachpadra Tehsil, Barmer District, Rajasthan, India"
0.80518475,72.5,26,"Sarwari, Pachpadra Tehsil, Barmer District, Rajasthan, India"
0.81106933,72.75,26,"Kagnada, Sinli, Luni Tehsil, Jodhpur District, Rajasthan, India"
0.891299429,73,26,"Luni, Luni Tehsil, Jodhpur District, Rajasthan, India"
1.168279998,73.25,26,"Sanwalta Khurd, Rohat Tehsil, Pali District, Rajasthan, India"
1.352678123,73.5,26,"Jhupelao, Sojat Tehsil, Pali District, Rajasthan, India"
1.563587688,73.75,26,"Boyal, Sojat Tehsil, Pali District, Rajasthan, India"
1.684393991,74,26,"Mata Ka Bariya, Raipur Tehsil, Pali District, Rajasthan, 306304, India"
1.57596042,74.25,26,"NH58, Bariya Nanga, Bhambipura, Beawar Tehsil, Ajmer District, Rajasthan, 305925, India"
1.894145356,74.5,26,"Shivpuri, Nandwara, Masuda Tehsil, Ajmer District, Rajasthan, 305623, India"
